uid	sid	3
22	4092	cart
22	6271	cart
22	15983	cart
22	26329	cart
22	19836	cart
26	20456	cart
26	14205	cart
26	32123	cart
28	2758	cart
52	2315	cart
52	10101	cart
52	31394	cart
150	27994	cart
169	19923	cart
169	12309	cart
169	12372	cart
169	36523	cart
169	14479	cart
169	13877	cart
169	33541	cart
169	24050	cart
169	32281	cart
169	37047	cart
169	17856	cart
169	10876	cart
169	22345	cart
169	25142	cart
169	22619	cart
169	7087	cart
169	21071	cart
169	32723	cart
169	36813	cart
176	30662	cart
176	9720	cart
176	9469	cart
176	26564	cart
176	6138	cart
176	21536	cart
176	2032	cart
176	6214	cart
186	1627	cart
186	26689	cart
186	12264	cart
189	35546	cart
189	31294	cart
189	26165	cart
189	38562	cart
189	28404	cart
189	4170	cart
189	8880	cart
189	36467	cart
189	38367	cart
189	33803	cart
189	15816	cart
189	13042	cart
248	22648	cart
248	4423	cart
248	19801	cart
273	14529	cart
273	4734	cart
273	13541	cart
273	1358	cart
273	107	cart
273	29557	cart
273	38159	cart
303	5881	cart
303	107	cart
303	11172	cart
303	37325	cart
303	6103	cart
303	21777	cart
303	16580	cart
303	19057	cart
303	4052	cart
303	11036	cart
342	22606	cart
342	20436	cart
342	2277	cart
342	18270	cart
345	9563	cart
345	33034	cart
368	5144	cart
368	4595	cart
368	47	cart
368	29018	cart
368	20590	cart
368	33246	cart
368	22755	cart
417	1819	cart
417	3853	cart
417	37354	cart
422	18559	cart
422	17556	cart
422	31928	cart
422	17264	cart
422	4595	cart
422	29673	cart
422	38894	cart
430	10655	cart
430	1494	cart
430	7210	cart
430	5659	cart
430	7533	cart
432	20676	cart
432	34850	cart
432	25500	cart
432	553	cart
432	148	cart
432	107	cart
432	36284	cart
432	31579	cart
432	17236	cart
453	31032	cart
453	26375	cart
453	5575	cart
453	20593	cart
453	11039	cart
460	2881	cart
460	13098	cart
475	36396	cart
475	22152	cart
534	15594	cart
534	15303	cart
534	107	cart
534	10201	cart
534	13070	cart
534	30228	cart
534	35277	cart
537	366	cart
537	35821	cart
548	23680	cart
548	26761	cart
556	19480	cart
556	938	cart
556	33984	cart
556	10535	cart
587	38846	cart
587	32936	cart
587	34925	cart
587	32498	cart
587	31007	cart
587	20728	cart
587	1384	cart
587	20621	cart
587	15346	cart
587	19338	cart
587	8808	cart
602	32061	cart
602	35806	cart
610	1085	cart
610	3118	cart
618	22754	cart
618	21032	cart
618	36250	cart
618	8604	cart
618	21993	cart
618	14113	cart
618	1782	cart
618	14478	cart
618	13969	cart
618	13996	cart
633	10919	cart
633	15185	cart
633	2894	cart
637	9526	cart
637	14895	cart
637	4322	cart
637	31742	cart
637	16402	cart
637	30513	cart
637	1490	cart
637	149	cart
637	7487	cart
637	15615	cart
637	6367	cart
637	28682	cart
661	3640	cart
661	25833	cart
661	34080	cart
661	10835	cart
670	10991	cart
670	15106	cart
670	5813	cart
670	6982	cart
670	15622	cart
670	12072	cart
684	20122	cart
684	37786	cart
684	17236	cart
684	22221	cart
684	34925	cart
684	19763	cart
684	27002	cart
684	13710	cart
684	107	cart
684	17388	cart
684	15727	cart
684	15733	cart
684	33778	cart
684	12024	cart
684	10376	cart
684	24797	cart
684	5926	cart
684	14689	cart
684	11807	cart
684	31650	cart
684	17241	cart
684	25298	cart
684	30677	cart
684	24132	cart
684	2461	cart
684	16536	cart
694	31341	cart
694	19910	cart
694	16541	cart
694	32497	cart
694	31593	cart
694	10575	cart
694	33339	cart
708	36580	cart
726	29940	cart
742	23543	cart
742	29620	cart
742	17895	cart
742	19127	cart
742	22970	cart
751	28496	cart
751	35775	cart
751	7468	cart
751	22210	cart
763	13873	cart
763	24685	cart
763	11740	cart
763	36322	cart
763	5452	cart
763	14900	cart
763	16498	cart
763	10145	cart
763	37400	cart
763	9762	cart
763	22047	cart
763	34558	cart
763	23284	cart
763	22824	cart
763	7889	cart
763	5467	cart
763	3117	cart
763	36744	cart
764	5576	cart
764	6151	cart
764	18509	cart
769	36674	cart
773	11673	cart
773	28164	cart
773	351	cart
775	1517	cart
775	8331	cart
775	37548	cart
775	19068	cart
775	22163	cart
775	32080	cart
775	4092	cart
775	3632	cart
775	8178	cart
775	2850	cart
775	23722	cart
775	19805	cart
775	34198	cart
775	24812	cart
775	30393	cart
775	35649	cart
775	25774	cart
775	23988	cart
775	559	cart
775	32415	cart
775	3586	cart
775	37111	cart
775	2801	cart
775	26400	cart
775	6304	cart
775	5218	cart
775	21023	cart
802	36322	cart
837	17835	cart
837	4662	cart
837	19410	cart
837	22997	cart
837	26422	cart
837	34951	cart
849	28027	cart
851	2758	cart
851	2130	cart
851	22616	cart
851	6965	cart
851	24107	cart
851	107	cart
851	10194	cart
851	13269	cart
851	1374	cart
858	33721	cart
870	3942	cart
870	19047	cart
870	24385	cart
870	35454	cart
870	33723	cart
870	29858	cart
870	113	cart
870	36325	cart
870	17835	cart
870	604	cart
870	7183	cart
870	8021	cart
870	7342	cart
870	18111	cart
870	531	cart
870	32875	cart
870	3000	cart
870	35746	cart
870	20057	cart
870	18134	cart
870	3443	cart
870	35218	cart
870	22683	cart
881	35174	cart
881	32443	cart
888	27384	cart
888	6646	cart
888	6372	cart
888	15244	cart
888	36322	cart
888	11815	cart
888	12305	cart
888	9309	cart
888	23835	cart
888	34206	cart
888	8580	cart
931	5781	cart
931	21784	cart
931	29161	cart
931	30702	cart
931	29611	cart
931	13987	cart
939	12878	cart
939	17518	cart
939	17087	cart
939	4197	cart
939	32210	cart
987	31339	cart
987	19087	cart
987	19437	cart
987	5486	cart
987	17059	cart
987	36035	cart
987	25781	cart
987	2078	cart
987	25843	cart
987	15733	cart
987	13889	cart
988	20145	cart
988	5627	cart
988	8903	cart
988	31898	cart
988	34629	cart
988	28472	cart
988	25209	cart
988	39260	cart
988	21505	cart
988	3471	cart
988	28122	cart
988	38304	cart
988	4074	cart
988	16346	cart
988	3319	cart
988	5568	cart
988	36474	cart
988	37448	cart
1000	17091	cart
1000	4541	cart
1000	11942	cart
1027	16479	cart
1027	23393	cart
1027	32653	cart
1027	9062	cart
1027	7428	cart
1027	22189	cart
1027	5197	cart
1042	29382	cart
1042	9431	cart
1042	18588	cart
1042	12417	cart
1042	21266	cart
1042	34182	cart
1042	29185	cart
1042	3486	cart
1042	205	cart
1042	15565	cart
1042	30136	cart
1042	25133	cart
1042	24309	cart
1042	8403	cart
1042	3095	cart
1042	6861	cart
1042	21163	cart
1059	35177	cart
1059	25120	cart
1059	14099	cart
1059	22756	cart
1059	12144	cart
1059	17687	cart
1117	14689	cart
1117	26283	cart
1117	30592	cart
1117	26901	cart
1117	38123	cart
1117	29489	cart
1117	29	cart
1137	35511	cart
1137	2840	cart
1137	3870	cart
1137	37443	cart
1137	13350	cart
1137	6715	cart
1137	15647	cart
1137	476	cart
1137	23394	cart
1137	33516	cart
1137	23821	cart
1137	20200	cart
1137	35472	cart
1160	10943	cart
1160	11227	cart
1160	16173	cart
1160	23290	cart
1160	27606	cart
1165	39179	cart
1165	638	cart
1171	10512	cart
1182	23141	cart
1182	27761	cart
1182	30949	cart
1182	17522	cart
1182	575	cart
1182	24935	cart
1200	4057	cart
1200	18987	cart
1200	8290	cart
1200	21636	cart
1200	21487	cart
1200	9559	cart
1212	5095	cart
1212	15367	cart
1213	25477	cart
1213	32536	cart
1213	11972	cart
1213	999	cart
1213	27934	cart
1213	107	cart
1213	9165	cart
1213	5325	cart
1213	22822	cart
1213	25270	cart
1213	30065	cart
1213	598	cart
1213	24113	cart
1213	6551	cart
1213	33316	cart
1213	30701	cart
1213	26028	cart
1213	25813	cart
1213	8556	cart
1213	28852	cart
1213	35817	cart
1213	7714	cart
1213	20908	cart
1213	15598	cart
1213	30348	cart
1213	35134	cart
1213	20575	cart
1213	39139	cart
1229	37895	cart
1229	16340	cart
1230	37761	cart
1230	15575	cart
1230	24734	cart
1246	25432	cart
1246	10409	cart
1246	27170	cart
1246	24649	cart
1246	67	cart
1248	8854	cart
1248	26400	cart
1248	38808	cart
1248	21738	cart
1262	6621	cart
1262	16477	cart
1262	14400	cart
1262	4979	cart
1262	20617	cart
1262	31070	cart
1269	21174	cart
1269	28836	cart
1269	36030	cart
1269	26192	cart
1269	16888	cart
1270	2518	cart
1270	2540	cart
1270	19399	cart
1270	24677	cart
1270	31487	cart
1270	7995	cart
1270	24847	cart
1270	20297	cart
1270	7095	cart
1270	17167	cart
1270	32256	cart
1270	14321	cart
1270	27143	cart
1270	5628	cart
1270	15682	cart
1270	29164	cart
1270	25991	cart
1270	8820	cart
1278	25878	cart
1278	8521	cart
1287	6055	cart
1287	37547	cart
1287	23571	cart
1287	11908	cart
1287	27347	cart
1287	21670	cart
1287	29631	cart
1287	2069	cart
1287	28305	cart
1287	26403	cart
1310	4823	cart
1310	39169	cart
1310	22054	cart
1314	13522	cart
1314	38358	cart
1314	2933	cart
1314	13312	cart
1314	29226	cart
1314	37192	cart
1314	38973	cart
1314	9232	cart
1320	11466	cart
1320	36445	cart
1320	9474	cart
1320	37725	cart
1320	31130	cart
1353	2929	cart
1353	9596	cart
1353	20593	cart
1353	816	cart
1353	704	cart
1359	4933	cart
1359	2909	cart
1359	6735	cart
1359	21436	cart
1359	31688	cart
1359	31142	cart
1359	36246	cart
1360	24763	cart
1360	8260	cart
1360	11	cart
1360	15842	cart
1360	34390	cart
1360	698	cart
1360	15748	cart
1360	15413	cart
1368	20604	cart
1368	16642	cart
1368	27394	cart
1368	31733	cart
1368	15734	cart
1377	8959	cart
1377	5100	cart
1379	27767	cart
1379	13932	cart
1399	18085	cart
1399	622	cart
1399	6060	cart
1399	25376	cart
1399	26382	cart
1399	471	cart
1399	17277	cart
1399	16738	cart
1408	13721	cart
1408	29292	cart
1408	7394	cart
1433	3341	cart
1433	27415	cart
1433	5516	cart
1433	15985	cart
1433	3013	cart
1433	12859	cart
1433	25784	cart
1433	15983	cart
1433	35632	cart
1435	30010	cart
1491	4384	cart
1491	26688	cart
1491	31678	cart
1491	29961	cart
1491	2379	cart
1491	15407	cart
1491	12498	cart
1491	7997	cart
1491	35632	cart
1491	25184	cart
1491	1327	cart
1491	20752	cart
1491	15036	cart
1491	7638	cart
1491	28175	cart
1491	16842	cart
1491	5153	cart
1491	25040	cart
1491	27998	cart
1491	17289	cart
1492	12365	cart
1492	15996	cart
1499	29940	cart
1499	18193	cart
1499	12818	cart
1499	21565	cart
1499	10799	cart
1499	32915	cart
1499	23639	cart
1499	39342	cart
1499	34020	cart
1499	35898	cart
1499	2	cart
1499	16644	cart
1499	15733	cart
1499	23512	cart
1499	5724	cart
1499	17784	cart
1499	10532	cart
1499	14766	cart
1499	38391	cart
1499	8396	cart
1499	19638	cart
1499	11660	cart
1499	36732	cart
1499	31385	cart
1499	32261	cart
1499	5663	cart
1499	19040	cart
1499	31299	cart
1499	12464	cart
1499	24900	cart
1499	4343	cart
1499	26624	cart
1499	24064	cart
1499	13070	cart
1499	1671	cart
1500	9559	cart
1540	1897	cart
1540	14149	cart
1540	12999	cart
1540	2620	cart
1540	2026	cart
1540	32792	cart
1540	10715	cart
1540	17793	cart
1540	14002	cart
1540	8542	cart
1540	26881	cart
1540	15980	cart
1540	35397	cart
1540	19077	cart
1540	11313	cart
1540	34236	cart
1540	23485	cart
1540	37124	cart
1540	34881	cart
1540	2401	cart
1540	22919	cart
1570	4547	cart
1570	27848	cart
1570	21180	cart
1585	27726	cart
1585	8580	cart
1585	8398	cart
1585	4216	cart
1585	24049	cart
1585	34952	cart
1585	20433	cart
1585	22574	cart
1585	9647	cart
1585	5737	cart
1585	17424	cart
1585	9728	cart
1585	31072	cart
1585	13140	cart
1587	31770	cart
1595	7699	cart
1595	39303	cart
1595	18181	cart
1595	28316	cart
1595	29690	cart
1646	13710	cart
1695	32620	cart
1695	1035	cart
1695	37673	cart
1695	9624	cart
1695	8651	cart
1695	36703	cart
1695	13010	cart
1695	17752	cart
1695	31678	cart
1695	19480	cart
1695	13744	cart
1695	24156	cart
1710	16031	cart
1710	559	cart
1710	25581	cart
1725	12456	cart
1725	38558	cart
1725	39450	cart
1725	31036	cart
1725	29245	cart
1725	7347	cart
1725	18410	cart
1725	18086	cart
1725	8938	cart
1725	12940	cart
1725	38353	cart
1725	23839	cart
1725	39115	cart
1729	14596	cart
1729	14734	cart
1729	2130	cart
1729	19570	cart
1729	1360	cart
1729	33828	cart
1729	12832	cart
1729	17810	cart
1729	31030	cart
1729	2356	cart
1729	34326	cart
1729	21157	cart
1729	23397	cart
1729	22953	cart
1729	1606	cart
1729	36126	cart
1729	34481	cart
1729	37614	cart
1729	8933	cart
1729	26703	cart
1739	1066	cart
1739	2389	cart
1739	237	cart
1739	21913	cart
1739	8353	cart
1746	30793	cart
1746	21303	cart
1751	12161	cart
1751	28745	cart
1751	8270	cart
1751	32749	cart
1751	23288	cart
1756	18624	cart
1756	10864	cart
1786	7284	cart
1786	36385	cart
1786	33878	cart
1786	20676	cart
1786	32564	cart
1786	9222	cart
1797	29680	cart
1810	2945	cart
1812	12033	cart
1812	17752	cart
1812	5147	cart
1812	24023	cart
1812	21134	cart
1813	6735	cart
1813	32436	cart
1813	13114	cart
1813	38379	cart
1813	20336	cart
1813	4170	cart
1813	15700	cart
1813	669	cart
1828	27457	cart
1874	10206	cart
1874	3231	cart
1874	4841	cart
1874	12921	cart
1874	33968	cart
1874	33006	cart
1874	36850	cart
1874	13842	cart
1875	23630	cart
1875	23490	cart
1904	10167	cart
1904	4879	cart
1908	25803	cart
1908	36862	cart
1908	23344	cart
1908	5017	cart
1908	22755	cart
1908	28495	cart
1908	15941	cart
1908	22681	cart
1908	2696	cart
1908	36826	cart
1908	7160	cart
1908	23139	cart
1908	7563	cart
1908	18049	cart
1908	24395	cart
1916	6126	cart
1916	11517	cart
1928	36799	cart
1928	38148	cart
1928	30396	cart
1928	15667	cart
1970	35413	cart
1970	36798	cart
1970	28831	cart
1970	29844	cart
1970	4114	cart
1970	1673	cart
1970	28521	cart
2050	12498	cart
2050	3063	cart
2050	16986	cart
2050	27817	cart
2062	23559	cart
2089	4149	cart
2089	14453	cart
2089	6850	cart
2089	5698	cart
2089	30251	cart
2089	17585	cart
2089	2758	cart
2089	21109	cart
2089	36369	cart
2089	37045	cart
2089	35755	cart
2096	36994	cart
2096	29223	cart
2099	5467	cart
2099	33816	cart
2099	6130	cart
2128	30702	cart
2148	17116	cart
2148	6551	cart
2148	8359	cart
2148	26287	cart
2148	15917	cart
2148	36683	cart
2163	12529	cart
2163	15244	cart
2163	26609	cart
2163	4715	cart
2163	35061	cart
2172	4203	cart
2172	5523	cart
2172	576	cart
2172	32809	cart
2172	17267	cart
2172	26255	cart
2172	13409	cart
2212	8556	cart
2212	32925	cart
2212	4979	cart
2212	26931	cart
2228	33352	cart
2228	22823	cart
2228	33531	cart
2228	4711	cart
2228	1144	cart
2237	6302	cart
2237	13619	cart
2261	15866	cart
2262	9724	cart
2262	15739	cart
2262	3688	cart
2262	29624	cart
2262	29959	cart
2290	38766	cart
2290	946	cart
2290	35484	cart
2290	22219	cart
2290	19873	cart
2290	1410	cart
2301	22616	cart
2301	2338	cart
2301	2805	cart
2301	21661	cart
2301	13081	cart
2301	5326	cart
2316	37367	cart
2316	28141	cart
2316	8540	cart
2316	17863	cart
2316	18517	cart
2316	38524	cart
2316	26377	cart
2316	26878	cart
2316	23679	cart
2316	18507	cart
2316	34000	cart
2316	9929	cart
2316	19880	cart
2316	3966	cart
2316	28666	cart
2316	20699	cart
2316	1528	cart
2316	14585	cart
2316	11433	cart
2316	1018	cart
2316	18835	cart
2316	34733	cart
2316	24253	cart
2316	29307	cart
2316	24530	cart
2316	15185	cart
2316	1790	cart
2343	27819	cart
2343	18138	cart
2343	7638	cart
2343	13595	cart
2352	14920	cart
2352	22909	cart
2352	3570	cart
2352	37999	cart
2352	37212	cart
2352	30766	cart
2352	18112	cart
2352	6096	cart
2352	20793	cart
2352	38352	cart
2352	38148	cart
2352	17167	cart
2363	27369	cart
2363	36414	cart
2363	2410	cart
2369	20959	cart
2369	25373	cart
2369	1627	cart
2369	9027	cart
2385	30556	cart
2385	13440	cart
2385	15662	cart
2385	1770	cart
2385	9619	cart
2385	16585	cart
2385	6602	cart
2385	38558	cart
2385	34982	cart
2385	16071	cart
2385	2512	cart
2410	24124	cart
2410	28208	cart
2410	22114	cart
2410	23003	cart
2410	18012	cart
2410	25401	cart
2410	15837	cart
2410	24666	cart
2410	31041	cart
2410	11495	cart
2410	34249	cart
2410	27798	cart
2410	24372	cart
2410	29267	cart
2410	4664	cart
2410	32035	cart
2410	12197	cart
2415	21180	cart
2415	9544	cart
2415	25435	cart
2415	3296	cart
2415	31896	cart
2415	5523	cart
2416	17516	cart
2416	36710	cart
2416	23903	cart
2416	12896	cart
2449	38937	cart
2453	26681	cart
2453	8828	cart
2453	36494	cart
2453	21070	cart
2453	15885	cart
2453	2075	cart
2453	545	cart
2453	8173	cart
2453	36658	cart
2453	5397	cart
2453	8134	cart
2453	9666	cart
2453	527	cart
2453	28271	cart
2453	30369	cart
2453	18637	cart
2453	10281	cart
2453	37997	cart
2453	19480	cart
2453	12892	cart
2453	19276	cart
2453	29019	cart
2453	3227	cart
2453	36871	cart
2453	1887	cart
2453	5780	cart
2453	1155	cart
2453	30852	cart
2453	6471	cart
2453	8004	cart
2453	10739	cart
2453	35874	cart
2453	4605	cart
2453	16143	cart
2505	24741	cart
2505	5467	cart
2505	15298	cart
2544	29309	cart
2544	21129	cart
2544	18187	cart
2544	7118	cart
2544	6761	cart
2544	3503	cart
2544	34068	cart
2544	8503	cart
2544	3563	cart
2544	15958	cart
2597	16780	cart
2597	21281	cart
2597	38826	cart
2597	169	cart
2597	138	cart
2597	5512	cart
2597	7745	cart
2597	16749	cart
2597	8106	cart
2597	20563	cart
2597	22689	cart
2612	27773	cart
2612	15221	cart
2612	26010	cart
2612	10376	cart
2612	37321	cart
2612	6860	cart
2612	2841	cart
2612	21219	cart
2612	12115	cart
2633	7971	cart
2633	28023	cart
2633	24769	cart
2633	38760	cart
2678	37235	cart
2709	26643	cart
2709	22686	cart
2709	30322	cart
2709	36422	cart
2709	27904	cart
2709	21107	cart
2709	9944	cart
2734	15141	cart
2734	12473	cart
2734	33333	cart
2741	3186	cart
2741	23122	cart
2741	15449	cart
2741	26679	cart
2741	37640	cart
2741	35299	cart
2741	22930	cart
2741	14056	cart
2741	18020	cart
2741	22555	cart
2741	36465	cart
2741	5784	cart
2741	25340	cart
2741	13365	cart
2741	35307	cart
2741	2024	cart
2744	16830	cart
2744	24188	cart
2744	2985	cart
2744	5592	cart
2744	29798	cart
2744	882	cart
2744	3054	cart
2744	584	cart
2769	25915	cart
2771	34481	cart
2771	10840	cart
2771	36911	cart
2771	27634	cart
2797	15624	cart
2797	6299	cart
2797	8573	cart
2797	28762	cart
2797	8775	cart
2797	7380	cart
2797	12668	cart
2797	12753	cart
2797	21151	cart
2797	14300	cart
2797	9463	cart
2797	24734	cart
2805	4717	cart
2841	38738	cart
2841	3677	cart
2841	16750	cart
2841	9235	cart
2841	2940	cart
2841	5608	cart
2841	10164	cart
2841	14113	cart
2841	31593	cart
2848	18086	cart
2853	17236	cart
2853	10184	cart
2853	36960	cart
2853	22782	cart
2853	6866	cart
2882	26460	cart
2882	8237	cart
2882	6103	cart
2882	32680	cart
2882	36905	cart
2882	12488	cart
2882	4589	cart
2882	34359	cart
2882	9669	cart
2882	35436	cart
2882	20676	cart
2882	29642	cart
2882	14900	cart
2882	26176	cart
2882	23748	cart
2882	29775	cart
2882	154	cart
2882	20551	cart
2882	9534	cart
2882	25153	cart
2882	19672	cart
2891	15877	cart
2891	38265	cart
2891	17353	cart
2891	9012	cart
2891	39301	cart
2891	3536	cart
2891	31072	cart
2891	18563	cart
2914	13060	cart
2914	2376	cart
2914	38722	cart
2914	14797	cart
2914	35981	cart
2914	347	cart
2914	24441	cart
2914	36302	cart
2914	3565	cart
2914	14428	cart
2914	23263	cart
2957	548	cart
2957	17748	cart
2957	30263	cart
2957	35520	cart
2957	8699	cart
2957	38546	cart
2957	23404	cart
2957	2277	cart
2957	24062	cart
2957	31703	cart
2960	12162	cart
2960	12142	cart
2960	24477	cart
2960	33402	cart
2960	4216	cart
2960	13153	cart
2960	5952	cart
2960	15446	cart
2960	11965	cart
2960	35324	cart
2960	26329	cart
2960	3901	cart
2960	19518	cart
2960	27377	cart
2960	14416	cart
2963	30248	cart
2963	19206	cart
2963	432	cart
2963	4957	cart
2963	19924	cart
2963	24023	cart
2963	11939	cart
2963	18660	cart
2963	31000	cart
2963	16730	cart
2963	13657	cart
2963	18753	cart
2963	10592	cart
2963	28213	cart
2963	36022	cart
2963	9875	cart
2963	35609	cart
2963	9003	cart
2964	35740	cart
2964	13896	cart
2964	21030	cart
2971	5253	cart
2971	38283	cart
2971	3350	cart
2971	8878	cart
2971	37654	cart
2971	2729	cart
2971	17810	cart
3031	10445	cart
3031	38367	cart
3031	21117	cart
3047	18494	cart
3047	107	cart
3055	29557	cart
3055	25368	cart
3055	30526	cart
3055	12453	cart
3087	33047	cart
3117	27859	cart
3117	20256	cart
3153	38760	cart
3153	38682	cart
3153	17258	cart
3153	20844	cart
3153	13842	cart
3153	16128	cart
3153	30702	cart
3153	22488	cart
3153	37500	cart
3163	15008	cart
3163	18589	cart
3163	32156	cart
3196	28153	cart
3196	22713	cart
3196	34753	cart
3196	19487	cart
3196	3015	cart
3196	29736	cart
3196	23821	cart
3208	1698	cart
3208	1993	cart
3208	31902	cart
3208	29315	cart
3208	34972	cart
3208	6515	cart
3208	17355	cart
3208	20393	cart
3208	28121	cart
3208	15695	cart
3208	26881	cart
3208	26116	cart
3208	26329	cart
3208	22768	cart
3208	3996	cart
3208	26716	cart
3220	6989	cart
3220	5487	cart
3220	31487	cart
3220	14468	cart
3220	19517	cart
3220	30904	cart
3220	23926	cart
3220	34433	cart
3220	24847	cart
3220	17227	cart
3220	5402	cart
3220	18235	cart
3220	34342	cart
3220	36440	cart
3220	3737	cart
3238	24797	cart
3238	23874	cart
3244	2273	cart
3244	30526	cart
3244	27249	cart
3244	6727	cart
3244	12346	cart
3244	11905	cart
3244	7980	cart
3244	20073	cart
3244	26881	cart
3244	32567	cart
3244	34152	cart
3244	8260	cart
3244	6374	cart
3244	6415	cart
3244	205	cart
3244	31963	cart
3244	29557	cart
3244	35616	cart
3244	36101	cart
3244	14225	cart
3244	14657	cart
3244	30028	cart
3244	12427	cart
3244	27947	cart
3244	123	cart
3244	13010	cart
3244	12703	cart
3244	23507	cart
3244	2846	cart
3244	11425	cart
3248	39115	cart
3255	33418	cart
3255	30426	cart
3255	10199	cart
3255	13808	cart
3255	29678	cart
3255	4425	cart
3255	20515	cart
3255	31721	cart
3303	23230	cart
3303	38849	cart
3303	37443	cart
3303	5034	cart
3303	12141	cart
3303	24763	cart
3303	16884	cart
3303	11048	cart
3303	24441	cart
3303	7203	cart
3303	1040	cart
3303	38381	cart
3303	22755	cart
3303	36794	cart
3387	1627	cart
3387	38242	cart
3387	24044	cart
3387	28415	cart
3387	29283	cart
3387	20914	cart
3387	26955	cart
3387	28166	cart
3397	2885	cart
3397	2935	cart
3397	27832	cart
3402	19069	cart
3402	11557	cart
3402	19199	cart
3402	21083	cart
3402	1088	cart
3402	2041	cart
3402	8990	cart
3402	6024	cart
3402	23174	cart
3414	12006	cart
3429	1374	cart
3429	19665	cart
3429	11380	cart
3435	9106	cart
3468	25604	cart
3469	29459	cart
3479	4726	cart
3479	35922	cart
3479	38808	cart
3479	26400	cart
3479	24249	cart
3480	7097	cart
3480	6012	cart
3480	4995	cart
3480	15928	cart
3480	6302	cart
3480	33054	cart
3495	254	cart
3495	18731	cart
3495	28331	cart
3512	35516	cart
3546	34702	cart
3576	26960	cart
3576	8446	cart
3588	16629	cart
3588	39441	cart
3592	20676	cart
3592	13541	cart
3592	4705	cart
3592	10592	cart
3592	14807	cart
3592	36641	cart
3592	7974	cart
3592	25966	cart
3592	25221	cart
3592	21980	cart
3592	38954	cart
3592	34102	cart
3592	6502	cart
3592	17487	cart
3592	23897	cart
3592	8735	cart
3592	1270	cart
3592	2886	cart
3608	6033	cart
3608	4668	cart
3608	35768	cart
3608	31678	cart
3626	31578	cart
3626	39158	cart
3653	18849	cart
3653	16018	cart
3653	8219	cart
3659	6376	cart
3659	18107	cart
3659	17731	cart
3659	2230	cart
3659	16133	cart
3669	19688	cart
3669	23785	cart
3669	17279	cart
3669	34850	cart
